AHSG_001;AHSG_002;AHSG_003;AHSG_004;APMAP_005;APMAP_006;APMAP_006.N;APMAP_007;APMAP_008;B2M_010;B2M_011;C9_075;C9_076;C9_077;C9_078;C9_079;CDH2_013;CDH2_013.N;CDH2_014;CDH2_015;CLEC3B_017;CLEC3B_018;CLEC3B_019;CLEC3B_020;COMP_021;COMP_022;COMP_023;F9_025;F9_026;F9_027;F9_028;H6PD_029;H6PD_030;H6PD_031;H6PD_032;H6PD_033;HSPA8_080;HSPA8_081;HSPA8_082;HSPA8_083;HSPA8_083.misscl;HSPA8_084;IGFBP3_093;IGFBP3_094;IGFBP3_096;IGHV1.24_034;IGHV1.24_035;IGHV1.24_036;IGHV1.24_036.Mox;ITIH4_103;ITIH4_104;ITIH4_105;ITIH4_106;ITIH4_108;KRT2_085;KRT2_086;KRT2_087;KRT6B_037;KRT6B_038;KRT78_039;KRT78_040;KRT78_041;LRG1_042;LRG1_043;LRG1_044;LRG1_045;MCAM_046;MCAM_047;MCAM_048;MCAM_049;MRC1_071;MRC1_072;MRC1_073;MRC1_074;PKM_089;PKM_090;PKM_091;PKM_091.Mox;PKM_092;TNXB_097;TNXB_098;TNXB_099;TNXB_100;TNXB_101;TNXB_102;Experimental_Group;group
0,244521782;2,904676676;6,921597958;6,703373432;-7,67300272;-6,442222118;-8,333516121;-6,912672997;-6,532824993;0,596458077;-3,351074457;-0,704394579;0,730226934;-1,725469947;-6,844769001;1,581688762;-8,895395279;-11,07751656;-9,200249672;-9,287712097;2,988157511;-3,448508501;0,358846337;-2,801882982;-6,779917717;-8,76415062;-6,480357647;1,212631583;4,712007046;-4,85725975;-4,878321171;-9,117787361;-12,2877121;-9,380822182;-13,2877121;-8,895395279;-10,48035717;-9,287712097;-7,828280926;-7,45482254;-11,2877121;-8,702750206;-5,838794708;-4,779917717;-1,653809071;-3,874084473;-7,965784073;-1,228367925;-3,925768614;-9,828280449;0,949572325;-2,761213303;-0,18705;-0,199752375;-9,828280449;-10,96578407;-9,287712097;-11,37565136;-12,76116562;-11,70275021;-12,09461021;-13,2877121;-1,167474508;-2,282087803;-1,441438437;-1,121549249;-10,11778736;-8,117787361;-4,408129215;-4,307572842;-9,48035717;-9,200249672;-8,76415062;-10,48035717;-4,869859695;-9,117787361;-8,243318558;-12,18516159;-9,828280449;-9,587272644;-8,587272644;-8,287712097;-6,912672997;-8,532824516;-6,733123779;A20.38_MPO.active;0
0,384270877;2,594858885;8,474443436;6,549496651;-6,67300272;-6,902435303;-7,380821705;-5,473931313;-6,333516121;0,078063317;-4,345198154;-0,597496092;0,420509368;-2,287712336;-7,117787361;1,382003188;-9,287712097;-10,70275021;-9,287712097;-9,380822182;0,675635338;-2,89754343;-0,606034696;-3,097887754;-8,002309799;-9,380822182;-7,097887993;1,209016562;4,572798729;-5,1844244;-5,227016449;-9,287712097;-10,11778736;-9,287712097;-9,965784073;-8,76415062;-10,48035717;-8,643856049;-9,48035717;-7,67300272;-10,48035717;-7,532824993;-6,601212025;-5,553002834;-2,055891275;-7,506352901;-8,078259468;-2,938984156;-5,895394802;-3,491672754;-0,926316857;-3,352547169;-0,675534964;-0,26499781;-11,2877121;-12,26954746;-11,2877121;-12,2877121;-13,2877121;-10,96578407;-12,09461021;-13,2877121;-0,83187145;-0,970582485;-0,905088425;-0,462952495;-9,380822182;-7,895394802;-4,166178703;-4,051698208;-8,76415062;-9,200249672;-8,200249672;-9,702750206;-5,054092884;-8,895395279;-9,117787361;-12,18516159;-9,965784073;-10,2877121;-8,828280449;-8,76415062;-8,48035717;-9,039784431;-7,587272644;A20.39_MPO.active;0
0,738032758;2,906409502;7,416954517;6,692164898;-6,345198154;-6,658355713;-7,429731369;-6,29902792;-6,276484966;-1,107181549;-0,433428407;-1,149440527;0,023752155;-2,440654993;-9,200249672;1,0650208;-9,200249672;-9,965784073;-8,895395279;-9,828280449;2,39360857;-3,865647554;-0,571107268;-2,866699457;-6,519527912;-9,117787361;-6,546245098;1,683786273;5,127988338;-4,844769001;-4,768075943;-8,702750206;-10,96578407;-9,200249672;-9,587272644;-4,389866829;-10,48035717;-8,429731369;-7,26534462;-7,179187775;-10,70275021;-6,965784073;-6,200249672;-4,828280926;-1,97823596;-3,595968962;-7,137965202;-0,688496828;-1,13352716;-10,11778736;0,675906241;-3,57862854;-1,068846464;-0,417925805;-10,96578407;-11,2877121;-11,2877121;-11,37565136;-12,76116562;-11,2877121;-13,2877121;-13,16955757;-1,207894206;-1,79937017;-1,534913659;-0,740335882;-10,2877121;-7,895394802;-3,880444527;-3,674843788;-8,895395279;-8,702750206;-7,67300272;-10,70275021;-4,687799454;-8,965784073;-8,200249672;-13,2877121;-9,48035717;-9,828280449;-11,2877121;-8,702750206;-6,717856884;-9,287712097;-7,895394802;A20.44_MPO.active;0
0,349365324;2,786449909;7,34566164;6,432864189;-6,546245098;-8,039784431;-7,895394802;-5,878321171;-5,67300272;0,580724359;-3,582080126;-0,347215295;0,801075876;-1,618384361;-7,117787361;1,756639123;-9,702750206;-11,70275021;-9,200249672;-8,76415062;3,175460815;-3,036230087;-0,168284819;-3,233866453;-6,532824993;-8,48035717;-6,392894745;0,964805245;4,469110966;-5,216249943;-5,25428915;-8,587272644;-11,2877121;-9,828280449;-9,828280449;-10,11778736;-10,70275021;-10,48035717;-8,078259468;-6,702749729;-13,2877121;-8,532824516;-6,368849277;-5,132894039;-1,55131042;-6,559792042;-6,717856884;-2,551310539;-6,905869007;-10,48035717;0,866789341;-2,830331564;0,032242008;0,548041999;-11,70275021;-12,26954746;-10,70275021;-10,96578407;-12,2877121;-11,2877121;-10,96578407;-13,2877121;-0,838821828;-1,771027327;-1,092340112;-0,486004055;-10,48035717;-7,506352901;-3,602963686;-3,950090408;-9,117787361;-9,965784073;-8,702750206;-10,96578407;-4,72165823;-9,117787361;-8,158429146;-12,18516159;-9,587272644;-9,287712097;-8,117787361;-8,158429146;-7,67300272;-8,380822182;-6,947862148;A20.49_MPO.active;0
0,907275259;4,052181244;8,990324974;7,437489033;-7,895394802;-7,020925999;-9,200249672;-7,158429146;-6,587272644;0,219586715;-6,287712574;-1,513749003;0,655260265;-3,604717731;-7,559792042;1,797967553;-9,200249672;-10,48035717;-9,48035717;-10,2877121;2,807066441;-2,993091583;-0,329884827;-3,029146433;-6,417347908;-8,532824516;-6,210896969;1,166715384;5,768057346;-5,643856049;-5,828280926;-9,702750206;-9,200249672;-9,587272644;-9,828280449;-8,828280449;-10,11778736;-8,702750206;-8,429731369;-7,097887993;-11,70275021;-11,70275021;-5,608232021;-3,684086084;-0,474131554;-6,039784908;-7,356975079;-3,959037542;-7,310432434;-9,039784431;-3,100360394;-4,787866592;-0,577577889;-0,516429245;-11,2877121;-13,2877121;-11,70275021;-11,2877121;-13,2877121;-10,48035717;-11,2877121;-13,16955757;-2,298317909;-2,888968706;-2,606473923;-1,745647788;-9,965784073;-7,930160522;-3,917024851;-3,172668695;-9,380822182;-9,702750206;-9,287712097;-10,70275021;-4,411195278;-8,48035717;-8,333516121;-12,18516159;-9,200249672;-10,11778736;-8,380822182;-8,643856049;-7,965784073;-8,702750206;-7,429731369;A18.21_PR3.remission;1
0,739761651;3,774228334;8,307476997;6,891447067;-7,429731369;-6,76415062;-8,587272644;-6,930160522;-6,26534462;-0,041120235;-5,869859695;-1,394031644;0,986156106;-2,56405139;-7,733123779;2,192225695;-9,828280449;-9,965784073;-10,96578407;-10,48035717;2,753112555;-3,313297749;-0,49817872;-3,037414074;-7,200249672;-8,702750206;-6,643856049;1,122473955;5,941491604;-5,173970222;-4,979373455;-9,380822182;-10,96578407;-9,380822182;-10,48035717;-7,828280926;-12,2877121;-9,48035717;-7,532824993;-7,480357647;-10,96578407;-7,861447811;-5,386845589;-4,556393147;-0,469929248;-4,943416595;-6,519527912;-1,688729405;-6,811978817;-9,48035717;0,342896104;-3,950090408;-0,943971455;-0,318685651;-10,96578407;-13,2877121;-9,380822182;-12,2877121;-13,2877121;-10,70275021;-12,09461021;-13,2877121;-2,383830547;-2,76023531;-2,172018528;-1,314373732;-10,2877121;-8,002309799;-4,023269653;-3,46593833;-10,11778736;-10,48035717;-9,965784073;-10,96578407;-5,467533588;-10,11778736;-8,965784073;-13,2877121;-9,965784073;-10,11778736;-9,287712097;-9,200249672;-8,380822182;-9,117787361;-7,559792042;X1763_PR3.remission;1
1,266996384;4,204023361;8,49333477;7,257604599;-6,895394802;-12,2877121;-8,48035717;-6,519527912;-5,772012711;1,110430121;-6,587272644;-0,75925827;1,650259137;-2,379319668;-7,67300272;2,631989002;-9,702750206;-11,2877121;-9,287712097;-8,76415062;2,888402224;-3,244685173;-0,319765717;-3,276484966;-6,895394802;-9,117787361;-6,356975079;1,150754571;6,113594055;-5,368849277;-5,356975079;-8,828280449;-10,96578407;-9,702750206;-9,702750206;-8,333516121;-10,70275021;-8,702750206;-7,287712574;-6,878321171;-10,96578407;-8,002309799;-5,29902792;-4,29902792;-0,300448418;-7,200249672;-8,380822182;-3,524499893;-7,380821705;-9,702750206;-4,787866592;-4,117787361;-0,523670197;-0,104387186;-10,48035717;-13,2877121;-11,2877121;-10,70275021;-12,76116562;-10,70275021;-12,09461021;-13,2877121;-1,237183452;-1,963531852;-1,515810251;-0,358638912;-9,702750206;-7,480357647;-3,351074457;-3,026792765;-9,200249672;-10,11778736;-9,117787361;-10,2877121;-4,72165823;-9,200249672;-9,380822182;-12,18516159;-9,380822182;-2,821125984;-8,243318558;-8,380822182;-6,965784073;-8,532824516;-6,844769001;A20.30_PR3.remission;1
0,922426224;4,003656387;8,214693069;6,97713232;-7,020925999;-6,902435303;-7,895394802;-6,912672997;-6,039784908;0,014498137;-5,930160522;-1,846324325;0,316493392;-3,205563307;-7,795859337;1,451751828;-9,48035717;-10,70275021;-10,48035717;-9,828280449;3,220376492;-3,275087833;-0,362343431;-3,149440527;-6,615286827;-8,429731369;-6,368849277;0,782072961;5,380206585;-5,374823093;-5,844769001;-9,965784073;-11,2877121;-10,48035717;-10,96578407;-8,643856049;-9,48035717;-8,333516121;-8,287712097;-6,321928024;-11,2877121;-8,002309799;-5,636660576;-5,002310276;-0,9056288;-7,039784908;-9,828280449;-6,020925999;-7,039784908;-10,2877121;-4,752437115;-4,044538498;-0,785377741;-0,674613535;-11,70275021;-13,2877121;-10,96578407;-11,37565136;-12,2877121;-10,70275021;-12,2877121;-13,2877121;-2,69525528;-2,993091583;-2,737927675;-1,372953534;-10,96578407;-8,380822182;-3,921390057;-3,421979189;-9,828280449;-11,2877121;-10,11778736;-10,96578407;-5,287712574;-9,200249672;-8,76415062;-12,18516159;-9,965784073;-9,702750206;-9,48035717;-8,702750206;-8,287712097;-8,76415062;-7,861447811;A20.55_PR3.remission;1
0,761795878;3,597173691;8,029573441;6,905454636;-7,158429146;-6,232429981;-8,002309799;-6,546245098;-5,717856884;-0,532407522;-3,36289978;-1,125006318;1,33050096;-2,04453826;-6,76415062;2,747279882;-9,287712097;-11,07751656;-8,965784073;-10,11778736;2,29912734;-3,595968962;-0,774971902;-3,582080126;-6,615286827;-8,828280449;-6,493296623;1,274291515;5,909686565;-4,740818024;-5,068543911;-8,895395279;-10,96578407;-9,828280449;-10,96578407;-9,48035717;-9,380822182;-8,380822182;-7,097887993;-6,429731369;-10,70275021;-7,643856049;-7,333516121;-6,078258991;-2,201576233;-7,200249672;-8,002309799;-2,835471153;-3,158429384;-10,2877121;-1,054392338;-3,762191534;-0,462753624;-0,171205923;-10,96578407;-10,96578407;-11,2877121;-11,37565136;-12,76116562;-10,70275021;-12,09461021;-13,2877121;-2,350338697;-2,074608088;-2,105938911;-0,853605509;-10,70275021;-8,158429146;-4,371832848;-4,102837086;-9,702750206;-9,287712097;-8,429731369;-10,70275021;-4,229720592;-8,333516121;-8,380822182;-12,18516159;-8,643856049;-9,965784073;-8,587272644;-8,828280449;-9,965784073;-8,895395279;-7,356975079;A20.60_PR3.remission;1
0,809743702;3,616463661;8,391043663;7,351146221;-7,702749729;-6,861447811;-8,965784073;-6,983931541;-6,733123779;-0,782397091;-0,336427659;-2,243318319;0,06488286;-3,282087803;-8,895395279;1,337768197;-9,965784073;-11,2877121;-9,587272644;-10,70275021;3,307807446;-2,925768614;0,045722507;-2,3673594;-6,45482254;-8,287712097;-6,158429146;0,780226052;5,643813133;-4,974829197;-5,158429146;-9,039784431;-10,96578407;-9,039784431;-10,11778736;-8,532824516;-9,965784073;-8,895395279;-7,895394802;-7,310432434;-11,2877121;-8,587272644;-5,448508739;-4,342268467;-0,378569275;-4,088039875;-8,895395279;-4,553002834;-11,2877121;-9,965784073;-5,506352901;-4,030324459;-1,239566088;-1,054092765;-11,70275021;-13,2877121;-13,2877121;-13,2877121;-13,2877121;-10,96578407;-12,09461021;-13,2877121;-2,701811075;-3,336427689;-2,803896666;-1,505123615;-10,96578407;-7,532824993;-3,816037178;-3,107803345;-9,587272644;-9,965784073;-9,200249672;-10,48035717;-4,993091583;-8,895395279;-9,828280449;-12,18516159;-9,828280449;-9,287712097;-8,117787361;-7,861447811;-7,76415062;-8,078259468;-6,493296623;A20.67_PR3.remission;1
1,138421297;3,479127169;8,605548859;6,966451168;-7,137965202;-6,030324459;-7,76415062;-6,480357647;-5,748553753;-2,11278677;-5,405069351;-1,481162667;-0,164399236;-3,231074572;-6,532824993;0,37584576;-9,380822182;-11,70275021;-9,380822182;-10,70275021;1,875583529;-2,925768614;-0,419275641;-3,310432434;-7,480357647;-9,587272644;-6,965784073;1,413214922;4,767225742;-4,965784073;-5,259806156;-10,70275021;-11,70275021;-10,48035717;-11,70275021;-3,170069218;-9,965784073;-9,117787361;-7,733123779;-6,392894745;-10,96578407;-7,137965202;-5,553002834;-4,820106983;-1,557666779;-8,002309799;-8,200249672;-2,883635283;-9,48035717;-11,2877121;-0,12343397;-3,853084087;-0,903468192;0,040248565;-10,70275021;-12,26954746;-11,70275021;-11,70275021;-12,76116562;-11,2877121;-12,09461021;-13,2877121;-2,187050104;-2,929061174;-2,399730206;-1,541198015;-10,96578407;-8,429731369;-4,420433521;-4,886833191;-9,48035717;-9,587272644;-8,828280449;-10,96578407;-4,98850441;-8,828280449;-9,828280449;-12,18516159;-9,587272644;-10,70275021;-8,828280449;-8,48035717;-8,158429146;-9,117787361;-7,405069351;A20.68_PR3.remission;1
0,989865601;3,33806777;7,690992355;6,91635704;-7,002310276;-6,532824993;-8,002309799;-7,058893681;-5,947862148;-1,827256441;-6,049307823;-2,562345982;-0,813245833;-3,15200305;-8,532824516;0,082702607;-9,48035717;-11,70275021;-8,828280449;-10,70275021;2,858916044;-2,211564779;0,310689181;-2,659266949;-7,861447811;-8,532824516;-6,506352901;1,079429269;4,292516708;-5,248793602;-5,480357647;-9,587272644;-10,2877121;-10,2877121;-9,965784073;-8,587272644;-12,2877121;-9,587272644;-7,930160522;-7,506352901;-10,96578407;-9,380822182;-5,248793602;-4,150721073;-1,196277022;-5,636660576;-7,380821705;-2,642053843;-7,310432434;-10,48035717;-0,329522252;-3,878321409;-1,322288871;-0,567040563;-10,48035717;-12,26954746;-11,2877121;-11,2877121;-12,76116562;-10,96578407;-13,2877121;-12,2877121;-2,856214762;-3,068543911;-2,926865339;-2,014499664;-10,2877121;-7,615286827;-3,76023531;-3,95455718;-9,702750206;-10,2877121;-11,2877121;-10,11778736;-5,828280926;-9,587272644;-8,895395279;-12,18516159;-10,48035717;-10,2877121;-8,333516121;-8,76415062;-8,287712097;-9,039784431;-8,48035717;A20.69_PR3.remission;1
1,080930591;3,422286749;8,072327614;7,096185684;-6,67300272;-6,902435303;-7,76415062;-6,078258991;-5,405069351;-1,44850862;-6,658355713;-0,348133147;1,394075036;-1,157785535;-6,506352901;2,043904305;-8,965784073;-10,70275021;-8,643856049;-10,70275021;2,250385523;-2,768076181;0,018349279;-3,056491137;-7,26534462;-8,828280449;-6,844769001;1,667665124;5,00962925;-4,516222954;-4,733123779;-8,48035717;-10,48035717;-9,828280449;-9,200249672;-8,287712097;-13,2877121;-9,287712097;-7,828280926;-7,828280926;-7,243318081;-8,828280449;-5,687799454;-4,643856049;-1,314732552;-4,654716969;-8,828280449;-5,168771267;-7,615286827;-9,701034546;-2,117787361;-3,184424639;-0,035786241;0,332278222;-10,96578407;-12,2877121;-12,2877121;-11,37565136;-12,76116562;-10,96578407;-12,09461021;-13,2877121;-1,1581074;-1,781404853;-1,352547288;-0,659494758;-10,60847282;-8,002309799;-4,130365372;-4,039784908;-9,287712097;-9,039784431;-9,702750206;-11,2877121;-5,237864017;-9,380822182;-8,587272644;-12,18516159;-10,11778736;-9,965784073;-11,2877121;-8,828280449;-8,333516121;-9,287712097;-7,828280926;X3_PR3.remission;1
0,804053605;2,720694304;8,069007874;6,557002544;-7,333516121;-6,559792042;-8,48035717;-6,76415062;-5,921390057;-1,17690289;-5,417347908;-1,388733149;-0,033421852;-2,628608465;-6,965784073;0,579180121;-10,48035717;-11,2877121;-9,828280449;-9,702750206;2,456543207;-2,457989693;0,008486926;-3,402015924;-6,811978817;-8,532824516;-6,368849277;1,396323919;4,778108597;-4,698997974;-5,06371069;-9,200249672;-11,70275021;-9,587272644;-9,965784073;-9,117787361;-9,702750206;-9,587272644;-8,117787361;-6,287712574;-10,70275021;-5,643856049;-5,938984394;-4,832385063;-1,328797221;-5,795859337;-9,380822182;-4,078258991;-6,905869007;-10,96578407;-1,042456746;-3,240588427;-0,924125135;0,118625559;-11,2877121;-12,26954746;-11,2877121;-10,96578407;-12,76116562;-11,2877121;-11,70275021;-13,16955757;-1,767584801;-2,771027327;-2,011588097;-0,996541619;-9,965784073;-7,615286827;-3,746615648;-3,599462032;-9,200249672;-9,48035717;-8,965784073;-10,48035717;-4,290533066;-8,587272644;-7,76415062;-11,2877121;-9,117787361;-9,965784073;-8,702750206;-8,702750206;-8,333516121;-8,828280449;-7,965784073;A19.20_PR3.remission;1
0,691802204;2,938925505;7,567845821;6,70311594;-7,137965202;-12,2877121;-8,078259468;-6,878321171;-5,886833191;-1,835471153;-6,878321171;-1,527824163;0,121678635;-2,453241348;-9,828280449;0,752663016;-9,702750206;-11,07751656;-10,2877121;-10,48035717;2,34919548;-2,756330967;0,144699007;-2,591614246;-6,702749729;-8,429731369;-6,429731369;1,043414474;4,497669697;-5,304718971;-5,248793602;-8,643856049;-10,48035717;-9,965784073;-10,11778736;-6,011588097;-9,965784073;-8,380822182;-8,158429146;-6,601212025;-11,2877121;-7,795859337;-5,553002834;-4,420433521;-1,739372134;-5,417347908;-7,221623421;-6,002310276;-7,828280926;-9,587272644;-2,588140011;-3,658355713;-0,787119389;-0,211564824;-11,70275021;-13,2877121;-11,70275021;-11,37565136;-12,76116562;-10,96578407;-11,2877121;-13,16955757;-1,866173387;-2,568323612;-1,905088425;-1,461561203;-10,2877121;-7,76415062;-4,085588455;-3,934565544;-8,965784073;-10,70275021;-9,48035717;-10,48035717;-4,795859337;-9,117787361;-8,333516121;-13,2877121;-9,587272644;-10,2877121;-9,287712097;-8,587272644;-7,26534462;-8,965784073;-7,158429146;X1826_PR3.remission;1
0,239520311;3,067087889;7,432943344;6,678329468;-8,333516121;-6,965784073;-9,380822182;-7,020925999;-6,795859337;-2,849960327;-6,333516121;-1,500217795;-0,272820115;-2,667492628;-7,587272644;0,658005834;-9,702750206;-12,2877121;-9,828280449;-10,70275021;3,089854002;-3,143054008;-0,150400952;-2,72165823;-7,733123779;-9,965784073;-7,587272644;0,602741897;4,251718998;-5,293358803;-5,194955349;-9,965784073;-13,2877121;-10,70275021;-11,2877121;-10,2877121;-11,2877121;-9,48035717;-8,702750206;-9,287712097;-11,2877121;-9,380822182;-5,869859695;-4,96128273;-2,863546133;-5,259806156;-8,828280449;-7,405069351;-7,356975079;-10,70275021;-0,112318724;-3,764150381;-0,927414;-0,848141253;-10,96578407;-12,26954746;-10,96578407;-12,2877121;-12,76116562;-10,96578407;-12,09461021;-13,2877121;-2,65018177;-3,109047413;-2,910501719;-2,088653564;-12,2877121;-7,965784073;-4,740818024;-5,137965202;-9,287712097;-9,200249672;-8,828280449;-10,48035717;-5,392894745;-9,48035717;-8,76415062;-11,70275021;-10,11778736;-9,828280449;-8,828280449;-8,532824516;-8,333516121;-8,828280449;-7,965784073;A20.20_PR3.remission;1
0,985718966;3,216299534;7,703837872;7,32504797;-6,947862148;-8,429731369;-7,795859337;-6,76415062;-6,158429146;-1,738890409;-0,2961905;-1,713118792;-0,283140779;-2,671163559;-6,748553753;0,5545398;-10,70275021;-11,07751656;-9,48035717;-10,48035717;3,017565489;-2,448508501;0,203389078;-2,624154329;-6,587272644;-8,429731369;-6,127840996;1,273873925;4,74673748;-4,783886433;-5,316168785;-7,895394802;-10,48035717;-8,643856049;-8,532824516;-7,702749729;-10,96578407;-9,380822182;-8,828280449;-7,615286827;-10,96578407;-6,480357647;-6,058893681;-4,76023531;-1,715485811;-6,020925999;-8,158429146;-4,248793602;-10,96578407;-9,702750206;-0,90265888;-4,013916969;-0,402206689;-0,345014632;-11,2877121;-13,2877121;-12,2877121;-10,96578407;-12,76116562;-11,2877121;-13,2877121;-13,16955757;-2,912672997;-3,81807065;-2,985073328;-2,376320362;-11,70275021;-7,733123779;-4,120294094;-3,919205904;-9,200249672;-9,702750206;-9,200249672;-10,48035717;-5,58035326;-9,48035717;-9,702750206;-13,2877121;-10,2877121;-9,587272644;-8,532824516;-8,287712097;-8,078259468;-8,702750206;-7,828280926;A18.1_PR3.remission;1
0,851519167;3,374135256;7,778916359;7,210244656;-6,895394802;-6,310432434;-7,643856049;-6,493296623;-5,526161194;-0,188200235;-2,882570982;-1,009262919;0,242450029;-1,913216233;-6,983931541;1,34783566;-9,287712097;-11,07751656;-8,532824516;-9,117787361;2,510278463;-2,772998333;-0,148800641;-3,04572916;-6,717856884;-8,965784073;-6,29902792;1,674324989;5,128454208;-4,799872398;-4,836501122;-9,48035717;-11,70275021;-9,380822182;-9,702750206;-9,039784431;-8,76415062;-7,480357647;-7,137965202;-5,405069351;-10,48035717;-7,137965202;-4,908333778;-3,884700298;-0,300270706;-5,189680099;-8,828280449;-5,405069351;-12,2877121;-9,380822182;0,938398659;-3,309001923;-0,465340674;-0,214072853;-11,2877121;-12,2877121;-10,96578407;-11,37565136;-12,76116562;-11,2877121;-13,2877121;-12,2877121;-1,564478159;-2,851000786;-1,666118264;-1,269860029;-9,587272644;-7,020925999;-3,397448063;-3,257045269;-9,117787361;-8,702750206;-8,117787361;-10,2877121;-3,531156063;-7,76415062;-7,243318081;-11,70275021;-8,039784431;-9,965784073;-9,039784431;-8,76415062;-7,039784908;-9,039784431;-8,965784073;A20.27_PR3.remission;1
0,814263284;3,497216225;8,100982666;7,119119644;-6,844769001;-5,904007912;-5,078258991;-5,947862148;-5,345198154;-1,21524477;-7,45482254;-1,39820838;-0,079782911;-2,89324975;-7,861447811;0,342782319;-9,587272644;-11,07751656;-9,117787361;-10,2877121;3,155020714;-2,451662064;0,34811908;-2,522840738;-7,179187775;-9,48035717;-7,137965202;1,239825726;4,840045452;-5,368849277;-5,122805595;-8,587272644;-11,30342579;-9,965784073;-9,702750206;-9,828280449;-10,2877121;-9,702750206;-8,039784431;-8,002309799;-10,96578407;-8,429731369;-5,69525528;-4,573466778;-1,387977839;-8,158429146;-7,76415062;-3,573466778;-9,287712097;-8,333516121;-4,092955589;-3,98850441;-1,181803823;-0,280159473;-11,2877121;-12,26954746;-10,96578407;-11,2877121;-11,2877121;-10,48035717;-12,09461021;-13,16955757;-2,912672997;-3,89754343;-2,732164621;-2,088040113;-9,828280449;-7,828280926;-3,807932138;-3,723562956;-9,287712097;-9,48035717;-8,828280449;-13,2877121;-4,733123779;-8,965784073;-8,380822182;-12,18516159;-9,587272644;-9,965784073;-8,702750206;-8,587272644;-8,287712097;-8,76415062;-7,67300272;A18.10_PR3.remission;1
0,981998801;3,42138505;7,984992981;7,124711514;-6,629500866;-6,200249672;-7,733123779;-6,243318081;-5,828280926;-1,076736689;-0,791357934;-1,852563024;-0,349051714;-3,008101702;-7,615286827;0,182183817;-9,48035717;-13,2877121;-8,76415062;-9,828280449;2,5522542;-2,819088459;-0,135585994;-2,820106745;-7,002310276;-8,895395279;-6,467533588;1,588516831;4,898822784;-4,651087761;-4,844769001;-9,039784431;-11,2877121;-9,587272644;-10,11778736;-8,643856049;-10,48035717;-8,895395279;-8,200249672;-6,405069351;-10,96578407;-8,380822182;-4,669326782;-3,70462966;-0,615066111;-5,049307823;-8,828280449;-4,243318081;-8,002309799;-9,200249672;-4,310432434;-3,752437115;-0,650634646;-0,198592991;-10,96578407;-9,587272644;-10,48035717;-11,37565136;-12,76116562;-11,2877121;-12,09461021;-13,2877121;-2,179188013;-3,306145191;-2,049307585;-1,55681777;-9,965784073;-7,587272644;-3,544560909;-3,799872398;-9,287712097;-9,200249672;-8,333516121;-10,11778736;-4,662003517;-8,965784073;-8,002309799;-13,2877121;-9,48035717;-9,965784073;-8,907092094;-8,532824516;-8,287712097;-8,828280449;-8,078259468;X1726_PR3.remission;1
1,009777188;3,191420555;9,225158691;6,775348186;-7,26534462;-7,158429146;-8,117787361;-6,601212025;-5,820106983;-0,214072853;-4,848920345;-1,568751454;0,489440203;-2,697125196;-7,405069351;2,013140678;-9,702750206;-10,2877121;-9,828280449;-10,48035717;2,456806183;-3,418889761;-0,428760052;-3,247422695;-6,097887993;-8,158429146;-5,895394802;0,993638098;5,365811348;-4,791857243;-5,651087761;-8,965784073;-10,96578407;-9,48035717;-10,48035717;-9,587272644;-10,96578407;-9,287712097;-13,2877121;-10,11778736;-11,2877121;-4,874084473;-5,622376442;-4,512925148;-0,798868001;-7,310432434;-8,287712097;-2,885766268;-7,795859337;-10,70275021;-1,616613746;-3,76023531;-0,648145497;-0,283667505;-10,70275021;-12,26954746;-11,70275021;-10,96578407;-13,2877121;-11,70275021;-12,09461021;-13,16955757;-2,043348551;-2,784880638;-2,306145191;-1,16068542;-11,70275021;-7,615286827;-3,848920584;-3,206894875;-10,2877121;-10,2877121;-9,287712097;-10,96578407;-5,189680099;-9,380822182;-9,039784431;-12,18516159;-9,702750206;-9,965784073;-8,643856049;-8,702750206;-9,48035717;-9,200249672;-7,020925999;A20.35_PR3.remission;1
1,015854359;4,165108204;8,590958595;6,990365028;-7,615286827;-7,097887993;-8,587272644;-6,629500866;-6,221623421;-0,560642898;-4,706511974;-1,149120569;0,955163956;-2,194955111;-7,243318081;2,346276283;-9,48035717;-11,70275021;-10,70275021;-10,2877121;3,43653512;-2,564904928;0,438718647;-3,197599888;-6,127840996;-8,117787361;-5,921390057;0,794935703;5,741337776;-5,351074696;-5,573466778;-8,702750206;-11,70275021;-9,039784431;-10,11778736;-9,48035717;-10,2877121;-8,828280449;-8,039784431;-6,828280926;-10,70275021;-8,243318558;-5,748553753;-4,29902792;-0,805408597;-3,92796278;-8,039784431;-1,544981837;-4,461163998;-9,828280449;-0,737206042;-3,083141327;-0,27945888;0,271425694;-10,96578407;-12,26954746;-11,2877121;-11,2877121;-13,2877121;-11,2877121;-13,2877121;-13,2877121;-1,781404853;-2,2961905;-2,052895069;-0,290709376;-10,48035717;-7,480357647;-4,01624918;-3,290532827;-9,587272644;-9,702750206;-10,11778736;-10,2877121;-4,983931541;-8,965784073;-7,828280926;-12,18516159;-9,587272644;-9,587272644;-8,643856049;-8,078259468;-9,039784431;-8,643856049;-6,67300272;X4_PR3.remission;1
